_id,Category,Supporting Ministry,Community,Project,Status,Target Completion Date,Description,Result,Area,Region,Address,Postal Code,Highway / Transit Line,Estimated Total Budget,Municipal Funding,Provincial Funding,Federal Funding,Other Funding,Website,Latitude,Longitude
77,Communities,Infrastructure,Anishinaabeg of Naongashiing First Nation,Equipment Upgrades at Sewage Pumping Station,Complete,June 2022,Install bollards to protect electrical panel.,Reduced risk of pump failure due to traffic damage to panel and thus sewage from overflowing at station. ,Rainy River,Northwest,,P0W 1J0,,"$2,250",,Yes,Yes,Yes,,49.097745,-94.315207
78,Communities,Infrastructure,Anishinaabeg of Naongashiing First Nation,Anishinaabeg of Naongashiing Sewage Lagoon,Planning,2023,"The Project will construct a new sewage lagoon with clay liner to replace the existing wastewater treatment plant in the Anishinaabeg of Naongashiing First Nation.The work will include clearing and preparing an undeveloped site for the lagoon, excavating trenches for collection pipes, building an access road, constructing the lagoon and its required components including flow meters/analyzer and outfalls, installing new gravity sewers and force mains, and upgrading  the existing lift station. The existing wastewater treatment plant will also be decommissioned and deconstructed.",,Rainy River,Northwest,General Delivery,P0W1J0,,0,Yes,Yes,Yes,,,49.118469,-94.313364
79,Communities,Infrastructure,Anishinabe of Wauzhushk Onigum First Nation,Infiltration Study of Stormwater Entering the Wastewater system,Complete,March 2020,Conduct an engineering study determine the infiltration locations of stormwater into the wastewater system and indicate the required repairs. ,Improved efficiency of the facility and reduced chances of an overflow situation of wastewater into the receiving environment.,Kenora,Northwest,,,,"$18,750",,Yes,Yes,Yes,,49.753298,-94.475816
80,Communities,Infrastructure,Anishinabe of Wauzhushk Onigum First Nation,Devils Gap Lift Station Backup Generator ,Complete,March 2020,Purchase a backup generator for the lift station located near the Devils Gap Marina. ,Ensure wastewater does not enter the environment and negatively impact surrounding communities.,Kenora,Northwest,,,,"$37,500",,Yes,Yes,Yes,,49.753298,-94.475816
81,Communities,Infrastructure,Armstrong,Upgrading of Perimeter Safety and Security Fencing to Wastewater Lagoon,Complete,October 2017,Install a 6-feet high chain link fence complete with gates.,More secure facility.,Timiskaming,Northeast,126901 Church Road,P0J 1E0,,"$61,667",Yes,Yes,Yes,,,47.711149,-79.885225
82,Communities,Infrastructure,Armstrong,Rehabilitation of Well # 3 ,Complete,October 2017,Replace the casing and pump at well #3.,,Timiskaming,Northeast,6 th Street,P0J 1E0,,"$13,856",Yes,Yes,Yes,,,47.707251,-79.820288
83,Communities,Infrastructure,Armstrong,Replacement of Roofing on Church Road Pumping Station Building,Complete,October 2017,Replace the asphalt shingles with a steel roof.,,Timiskaming,Northeast,126901 Church Road,P0J 1E0,,"$9,627",Yes,Yes,Yes,,,47.711149,-79.885225
84,Communities,Infrastructure,Armstrong,Earlton water treatment plant,Complete,March 2019,Remove and dispose all existing filter media and air grid laterals at the Earlton water treatment plant,,Timiskaming,Northeast,"89 12th Street, Earlton ON",,,"$23,963",Yes,Yes,Yes,,,47.712832,-79.81999
85,Communities,Infrastructure,Arnprior,Daniel Street watermain replacement ,Complete,November 2017,Replace and upsizing the Daniel Street watermain - Michael Street to Havey Street.,Increased capacity and lifespan of the asset. ,Renfrew,East,,,,"$783,795",Yes,Yes,Yes,,,45.42907,-76.358715
86,Communities,Infrastructure,Arnprior,Replacement of the 400mm Madawaska River Water main,Planning,December 2024,"The Project is for the replacement of a water main crossing the Madawaska River in Arnprior. The work will involve replacing the 400mm diameter water main, spanning from the water treatment plant to the elevated water storage tower, with the possibility of relocating the water main as well.",,Renfrew,East,105 Elgin Street/Rue West/Ouest,K7S0A8,,0,Yes,Yes,Yes,,https://www.news.ontario.ca/en/release/1000459/canada-and-ontario-invest-over-29-million-in-19-green-infrastructure-projects,45.426952,-76.35253
87,Communities,Infrastructure,Aroland First Nation,Aroland First Nation Sewage Lagoons Remediation,Complete,August 2022,Remediate the existing lagoons to deal with issues of new vegetation and remove the solid materials that are filling the lagoon to capacity. ,Limit untreated wastewater entering the environment and negatively impacting surrounding communities. ,Thunder Bay,Northwest,,P0T 2H0,,"$49,125",,Yes,Yes,Yes,,50.166667,-86.7
88,Communities,Infrastructure,Arran-Elderslie,"Upgrade to Watermain, Sanitary and Storm Sewer and Road Restoration",Complete,September 2017,"Replace undersized aged cast iron watermain, sanitary and storm sewers and sanitary services. Road restoration will include repaving and new sidewalk, curb and gutter.",Better water services to 26 households and institutions.,Bruce,Southwest,2nd Ave SE(5th st SE to 7th St SE) and two adjacent smaller road blocks     ,,,"$261,461",Yes,Yes,Yes,,,44.2958,-81.0934
89,Communities,Infrastructure,Ashfield-Colborne-Wawanosh,Investigate and implement a rehabilitation or treatment strategy for arsenic in the Dungannon Wells,Complete,March 2018,"Rehabilitate the Dungannon water wells, which may include the installation of treatment facilities.",Lower levels of arsenic in the water.,Huron,Southwest,37103 Albert Street,N0M 1R0,,"$75,000",Yes,Yes,Yes,,,43.8537,-81.5978
90,Communities,Infrastructure,Ashfield-Colborne-Wawanosh,"Dungannon Drinking Water System Arsenic Treatment, Reservoir and Pump Station",Under construction,2023,"The project will rehabilitate a water treatment facility in Dungannon.  The project will involve the construction of a new reservoir and a new pumphouse to accommodate the installation of new high-lift pumps to pump water from the new reservoir to the distribution system.  To connect the reservoir to the system, new piping will be installed downstream of the chlorine contact main.  The project will also include the relocation of the existing pressure tanks to the new pumphouse building, removal of the iron sequestering chemical feed system from the existing treatment building, and installation of new cartridge filter trains (in the existing treatment building) to remove arsenic. New variable frequency drives (VFDs), harmonic filters, as well as the associated electrical equipment and wiring will be installed. The existing MCC system will be improved by removing abandoned components (i.e. Well 1 starters) and reprogramming.  Depending on the additional electrical loads, a new power service feed and generator may also be required pending verification during the design phase.",,Huron,Southwest,82133 Council Line,N7A3Y2,,0,Yes,Yes,Yes,,https://www.news.ontario.ca/en/release/1000459/canada-and-ontario-invest-over-29-million-in-19-green-infrastructure-projects,43.852382,-81.595209
91,Communities,Infrastructure,Asphodel-Norwood,Norwood Water Treatment Plant Upgrades,Complete,March 2018,"Includes installation of a water-softening system, various instrumentation and equipment",Improved safety of drinking water and reduced risk of flooding and mold,Peterborough,East,12 County Road 40,K0L 2V0,,"$677,432",Yes,Yes,Yes,,,44.382838,-77.980674
92,Communities,Infrastructure,Asphodel-Norwood,Robert Road and Murray Street Watermain Improvements,Complete,December 2016,"Replacement and upgrade to water and storm sewer mains as well as upgrades roadway, including gutters and sidewalks and installation of fire hydrants ","Reduced risk of collapse or failure, decrease in flooding or washouts",Peterborough,East,Robert Rd. & Murray St.,K0L 2V0,,"$1,522,820",Yes,Yes,,,,44.38057,-77.985049
93,Communities,Infrastructure,Asphodel-Norwood,Rehabilitation of Well #1 in village of Norwood,Complete,March 2020,Rehabilitate well #1 in the Village of Norwood.,,Peterborough,East,,,,"$63,501",Yes,Yes,Yes,,,44.3827,-77.9809
94,Communities,Infrastructure,Asphodel-Norwood,Drilling of Well #4 the village of Norwood,Complete,March 2020,Drilling a new raw water source for the Village of Norwood to increase capacity and reliability,,Peterborough,East,,,,"$76,988",Yes,Yes,Yes,,,44.3832,-77.9819
95,Communities,Infrastructure,Asphodel-Norwood,Flora Street Reconstruction,Complete,October 2017,"Replacement of the watermain, sanitary and storm sewers, and reconstruction of Flora Street.",Safer drinking water,Peterborough,East,Flora St,,,"$720,800",Yes,Yes,,,,44.3801,-77.9765
96,Communities,Infrastructure,Assiginack,Water and Wastewater Rehabilitation,Complete,March 2019,"Various upgrades, repairs and installation of equipment at the Manitowaning water treatment plant.",Improved water services.,Manitoulin,Northeast,2 Bay street,P0P 1N0,,"$88,163",Yes,Yes,Yes,,,45.861,-81.8516
97,Communities,Infrastructure,Atikameksheng Anishnawbek First Nation,Atikameksheng Anishnawbek Septic & Watermain Upgrade,Planning,2021,The project is for the improvement of septic systems and water distribution in the Atikameksheng Anishnawbek First Nation. The work will replace approximately 300 meters of watermain (including necessary connections and service line to residences and commissioning); and approximately 35 septic systems. The work also includes the addition of a fire hydrant and re-pavement of half the roadway along Maani Street impacted by watermain work.,,,Northeast,25 Reserve Road,P0M2M0,,0,Yes,Yes,Yes,,,"46.398007
",-81.17725
98,Communities,Infrastructure,Atikokan,Atikokan Sewage Treatment Plant Rehabilitation,Complete,December 2020,Updating sewage treatment plant ,"Plant to have new processing equipment, SCADA control system, roof and other architectural replacements",Rainy River,Northwest,601 Mackenzie Ave W,P0T 1C0,,"$2,888,488",Yes,Yes,Yes,,,48.75622,-91.632316
99,Communities,Infrastructure,Atikokan,Sewage Pump Station 7 Rehabilitation,Complete,October 2019,Capacity upgrades to Sewage Pump Station #7.,Minimized risk of contamination,Rainy River,Northwest,132 West St,P0T 1C0,,"$1,525,500",Yes,Yes,,,,48.75556,-91.62217
100,Communities,Infrastructure,Atikokan,Atikokan Sewage Works Rehabilitation,Complete,December 2021,The Project will rehabilitate five (5) sewage pumping stations in Atikokan. The work will replace motorized valves and new flow meters at five (5) pumping stations as well as update mechanical and electrical systems along with control programming to improve monitoring and operations.,"Improved efficiency and capacity of wastewater treatment in the Town of Atikokan, and better to protection of  the Atikokan River.",Rainy River,Northwest,120 Marks Street,P0T1C0,,0,Yes,Yes,Yes,,,48.75563,-91.632807
101,Communities,Infrastructure,Attawapiskat First Nation,Repairs and Upgrades at Water Treatment Plant,Under construction,2024,Repair and upgrade various equipment at the water treatment plant. ,More secure and safer drinking water.,Kenora,Northwest,,,,"$130,500",,Yes,Yes,Yes,,52.925885,-82.428892
102,Communities,Infrastructure,Attawapiskat First Nation,Repairs and Upgrades to Sewage Lagoon,Under construction,2024,"Cut brush and vegetation, repair erosion on berm bank, repair fence and install gate. ",Improved environmental protection.,Kenora,Northwest,,,,"$22,575",,Yes,Yes,Yes,,52.925885,-82.428892
103,Communities,Infrastructure,Attawapiskat First Nation,Repairs and Upgrades at Sewage Lift Station,Complete,March 2021,"Repair Pump #1, sandblast rusting pipe inside station and repaint, replace missing valve covers, clean interior of lift station and clean and flush lift station components. ",More secure and safer drinking water.,Kenora,Northwest,,,,"$5,475",,Yes,Yes,Yes,,52.925885,-82.428892
104,Communities,Infrastructure,Attawapiskat First Nation,Repairs and Upgrades at Sewage Pumping Station,Complete,March 2021,"Repair pump #2, install flush valve, reattach lifting davit socket to station, replace missing bolts on lift station cover. ",Improved environmental protection.,Kenora,Northwest,,,,"$9,375",,Yes,Yes,Yes,,52.925885,-82.428892
105,Communities,Infrastructure,Aundeck-Omni Kaning First Nation,Rehabilitation of Water Treatment Plant.,Complete,December 2022,"Replace the supervisory control and data acquisition  system, and replace the ozone generators and controllers.",Safer drinking water operations.,,Northeast,16 Wabuno Road,P0P 1K0,,"$99,114",,Yes,Yes,Yes,,45.958157,-81.994708
