_id,Category,Supporting Ministry,Community,Project,Status,Target Completion Date,Description,Result,Area,Region,Address,Postal Code,Highway / Transit Line,Estimated Total Budget,Municipal Funding,Provincial Funding,Federal Funding,Other Funding,Website,Latitude,Longitude
265,Recreation,Northern Development,Sault Ste. Marie,Kinsmen Mountain Bike Skills Park,Complete,October 2023,Development of a year-round Mountain Bike Skills Park located at Kinsmen Park - Hiawatha Highlands.  The Mountain Bike Skills Park will be located at Kinsmen Park adjacent to a network of existing mountain bike trails. The skills park will have a variety of features that are designed for self-improvement and for instructors to teach new skills. The park will create a unique sports tourism asset that will establish Sault Ste. Marie as a premier regional mountain bike destination for local riders and mountain bike tourists.,The park is complete and operational. Gravel pump track with several rollers and berms. Located next to the playground equipment.,Algoma,Northeast,780 Landslide Rd,P6A6J8,,"$47,000",Yes,Yes,,Yes,,46.589703,-84.27522
266,Recreation,Northern Development,Sault Ste. Marie,Algoma Trail Network Construction - Phase 2,Under construction,December 2024,"This project seeks to establish Sault Ste. Marie as a premier mountain biking destination, attracting 15,000+ new riders annually.",Completion of a 30-kilometre extension to the Algoma Trail Network located at Hiawatha Highlands.,Algoma,Northeast,780 Landslide Rd,P6A6J8,,"$1,240,000",Yes,Yes,,Yes,,46.589703,-84.27522
267,Recreation,Northern Development,Seguin,Humphrey Community Centre Roof Replacement,Complete,August 2023,"The recipient will hire a contractor to remove two layers of roofing on the existing (approximately 28,500 square foot) roof of the Humphrey Community Centre and replace it with a new roof.",The repairs and upgrades will increase the longevity and usage of the community centre and make for a safer environment for users and staff.,Parry Sound,Northeast,15 Humphrey Drive,P2A 2W8,,0,Yes,Yes,,,,45.28728,-79.81047
268,Recreation,Northern Development,Sioux Narrows-Nestor Falls,Four Season Recreation Cover,Complete,April 2024,Construct a roof for the newly refurbished outdoor recreational facility located in the heart of Sioux Narrows.,A four season covered recreation complex.,Kenora,Northwest,5521 Highway 71,P0X 1N0,,"$1,400,000",Yes,Yes,Yes,,,49.399015,-94.07305
269,Recreation,Northern Development,St. Joseph,Richards Landing Marina Building Upgrades,Under construction,September 2024,Protect and prolong the life of the Marina Services.,Renovations of the marina building. ,Algoma,Northeast,1140 Richards St.,P0R1J0,,0,Yes,Yes,,,,46.29532513,-84.0367714
270,Recreation,Northern Development,Tehkummah,South Baymouth Downtown Core and Outdoor Space Revitalization Project,Complete,September 2023,Upgrades to the existing four-kilometre Bowerman Nature Trail and existing John Budd Park Outdoor Pavilion area. The upgrades included in this project will enhance existing community infrastructure and allow both the trail and pavilion to better serve residents and tourists to the area. The project involves construction work and the installation of signage.,This project will enhance existing community infrastructure and allow both the trail and pavilion to better serve residents and tourists to the area.,Manitoulin,Northeast,21306 Highway 6,P0P 1Z0,,"$167,500",Yes,Yes,Yes,,,45.56437082,-82.01105087
271,Recreation,Northern Development,Temiskaming Shores,Horne Granite Centre,Planning,August 2024,"Expand and establish a conference centre to increase the services provided to the communities, as well as to attract outside tourists. This would equally encourage a healthy and vibrant community, providing a space to enjoy more festivities, organized events, and social gatherings.","Expand and establish a conference centre to increase the services provided to the communities, as well as to attract outside tourists. This would equally encourage a healthy and vibrant community, providing a space to enjoy more festivities, organized events, and social gatherings.",Timiskaming,Northeast,11 May Street South,P0J 1P0,,"$310,000",,Yes,,Yes,,47.50829,-79.66966
272,Recreation,Northern Development,Temiskaming Shores,Haileybury Golf Club Accessibility Project ,Planning,2024,Complete upgrades to improve accessibility of venue through the  installation of an elevator and an accessible washroom on the dining hall floor.,Complete upgrades to improve accessibility of venue through the  installation of an elevator and an accessible washroom on the dining hall floor.,Timiskaming,Northeast,800 Latchford Street,P0J 1K0,,"$135,000",,Yes,Yes,Yes,,47.45855,-79.64045
273,Recreation,Northern Development,The Archipelago,Pointe au Baril Community Centre Upgrades,Complete,June 2023,The recipient will hire the appropriate services to replace all of the external windows and doors in the Point au Baril Community Centre and apply window tint to the main hall windows.,The repairs and upgrades will increase the longevity and usage of the community centre.,Parry Sound,Northeast,70 South Shore Road,P0G 1K0,,0,Yes,Yes,,Yes,,45.59351965,-80.37979231
274,Recreation,Northern Development,The Archipelago,Pointe au Baril Community Centre Meeting Room Modernization,Complete,June 2024,Upgrade the furnishings and fixtures in the Pointe au Baril Community Centre meeting room.,"The project will result in new flooring, kitchenette, lighting, and furniture. The project will extend the lifespan of the facility, make for a safer and more convenient experience for users, create a more energy efficient and environmentally friendly space, maintain services and activities for the community, and retain one full-time employee.",Parry Sound,Northeast,70 South Shore Road,P0G 1K0,,"$54,050",Yes,Yes,,,,45.59351965,-80.37979231
275,Recreation,Northern Development,The North Shore,Lauzon Causeway,Complete,October 2022,Enhance and rehabilitate the causeway and two boat launch facilities located on the waterfront of Lake Huron.,Attract tourists and support the residents.,Algoma,Northeast,Lake Lauzon,P0R 1A0,,0,Yes,Yes,,,,46.18514752,-82.81025336
276,Recreation,Northern Development,Thessalon,Thessalon Coastal Trail,Under construction,December 2024,Repair and expand the trails.,"Trails for running, walking, cycling, linking to coastal trails. Physical fitness, recreation, and wellness promotion.",Algoma,Northeast,Thessalon,P0R 1L0,,0,Yes,Yes,,,,46.25691832,-83.55653252
277,Recreation,Northern Development,Thessalon,Marina Renovation Plus Addition,Under construction,2024,"Renovation and construction of the municipal marina, which includes the addition of an outdoor pavilion.",Structurally secure the building.  Attract tourists with an outdoor market at the location.  Attract new marine traffic.,Algoma,Northeast,1 Haggar Road,P0R 0A1,,0,Yes,Yes,,,,46.25523764,-83.55445286
278,Recreation,Northern Development,Thessalon First Nation,Lakeside Park Washroom Upgrades,Under construction,October 2024,Renovate and make accessible public washrooms at the park.,Support visitor attraction to the park.,Algoma,Northeast,Blind River,P0R1L0,,0,Yes,Yes,,,,46.26105349,-83.56645132
279,Recreation,Northern Development,Thunder Bay,Thunder Bay International Baseball Enhanced Site Infrastructure,Complete,December 2017,Site improvements at two city-owned baseball facilities.,Modern infrastructure to support the 2017 World Junior Baseball Championships.,Thunder Bay,Northwest,420 Lisgar Street,P7B 6T4,,"$1,967,000",Yes,Yes,Yes,Yes,https://www.visitthunderbay.com/en/convention-sport-hosting/sport-facilities.aspx,48.423391,-89.239759
280,Recreation,Northern Development,Thunder Bay,Confederation College - Student Wellnesss Centre,Complete,September 2017,Construction of multipurpose facility on Thunder Bay campus.,"New 35,000-sq. ft centre to house student services for health, fitness, social, meditative/spiritual, programming and training",Thunder Bay,Northwest,1450 Nakina Drive,P7C 4W1,,"$13,400,000",,Yes,,Yes,http://www.confederationcollege.ca,48.40302,-89.269096
281,Recreation,Northern Development,Thunder Bay,Thunder Bay Outdoor Sports & Mountain Biking Tourism Infrastructure,Under construction,December 2024,"Funding will support the development of a year-round mountain bike trail network and multi-use trails that cover 21.5 kilometers in the Trowbridge Forest, located in Thunder Bay.",Expanded mountain bike trail system.,Thunder Bay,Northwest,125 Copenhagen Road,P7B 6B3,,"$1,522,000",Yes,Yes,Yes,Yes,,48.48983,-89.18706
282,Recreation,Northern Development,Thunder Bay,2023 Thunder Bay Baseball Event Infrastructure,Under construction,September 2024,Infrastructure and equipment that will enable the applicant to host the 2023 Women's World Cup Qualifier and the 2024 Women's World Cup Championship.,Successful hosting of the 2023 WBSC Women’s Qualifier and the 2024 WBSC Women's Championship with an estimated visitor spending amount of $3.1 million.,Thunder Bay,Northwest,425 Winnipeg Street,P7B 6P7,,"$258,500",Yes,Yes,,Yes,,48.42379,-89.240045
283,Recreation,Northern Development,Thunder Bay,Thunder Bay Community Tennis Centre,Under construction,2024,An air supported dome for six tennis courts.,"The project is intended to serve the tennis and pickleball community in Thunder Bay, and increase the capacity in hosting racquet sporting events.",Thunder Bay,Northwest,430 Chapples Drive,P7C 4V8,,"$3,053,593",Yes,Yes,,Yes,http://www.Clubspark / Thunder Bay Community Tennis Centre / Home,48.39391,-89.2701
284,Recreation,Northern Development,Timmins,Lee Golf Club Phase 1,Complete,March 2024,"Renovation of clubhouse kitchen, converting basement room into a golf simulator room, replacing aging battery-powered golf cart fleet, and purchasing a rough mower.","The project will contribute to the community's overall health and economic well-being by improving an asset that contributes to the quality of life in the community and surrounding area. Introducing a simulator room will allow the club to operate year-round, increase revenues, and create and retain jobs (two full-time jobs, one part-time job, one seasonal job, and retaining one seasonal job).",Cochrane,Northeast,449 Second Avenue,P0L 1C0,,0,,Yes,,Yes,,49.07062,-81.0306
285,Recreation,Northern Development,Timmins,Carlo Cattarello Arena Upgrades,Planning,October 2024,"Replace arena refrigeration equipment, and renovate locker rooms and washrooms.","The project will ensure continued availability of popular hockey and ice programming in the City of Timmins, lower the risk of facility failure, reduce maintenance costs, increase energy efficiency, reduce energy costs, and extend the life of the arena.",Cochrane,Northeast,1 Golden Avenue,P0N 1H0,,0,,Yes,,Yes,https://www.timminspress.com/news/nohfc-provides-330000-for-carlo-cattarello-arena-upgrades,48.47711869,-81.21585805
